Logging buffer configuration and contents : enabled
Allowed max buffer size : 10240
Actual buffer size : 512
Channel number : 4 , Channel name : logbuffer
Dropped messages : 0
Overwritten messages : 31215
Current messages : 512

Jun 16 2026 06:32:48 Core_SW_02 %%01LLDP/4/LLDP_REMTABLECHANGE(l):CID=0x80a5045a;LLDP neighbor information was changed. (Added=0, Deleted=0, Dropped=0, Aged=1)
Jun 16 2026 05:56:49 Core_SW_02 %%01LLDP/4/LLDP_REMTABLECHANGE(l):CID=0x80a5045a;LLDP neighbor information was changed. (Added=0, Deleted=0, Dropped=0, Aged=1)
Jun 16 2026 05:56:49 Core_SW_02 %%01LLDP/4/LLDP_INTERFACE_NEIGB_CHANGE(l):CID=0x80a5045a;Neighbor information of the interface was changed. (NeighborIndex=1, Action=deleted, Interface=GE1/0/4, RemoteChassisType=macAddress, RemoteChassisId=7425-8ae3-f862, RemotePortIdType=interfaceName, RemotePortId=HundredGigE1/0/2, RemoteSystemName=AGG_SW_02, RemoteSystemDescription=H3C Comware Platform Software, Software Version 7.1.070, Release 7639P06  H3C V9850-256H  Copyright (c) 2004-2024 New H3C Technologies Co., Ltd. All rights reserved., RemoteSystemCapabilitySupported=bridge router, RemoteSystemCapabilityEnabled=bridge router, RemoteManagementAddressType=all802, RemoteManagementAddress=7425-8ae3-f862)
Jun 16 2026 05:56:48 Core_SW_02 %%01RM/4/RM_ADD_DEFAULTRT(l):CID=0x80717539;The default route is added. (AddrFamily=IPv4, InstanceID=_public_, ProcessID=1, ProtocolID=OSPF, SubProtocolID=O_ASE, ExitIf=Vlanif203, Nexthop=10.1.200.9, Neighbour=, Preference=150, Metric=1, IndirectID=16777359)
Jun 16 2026 05:56:43 Core_SW_02 %%01MSTP/1/TOPOLOGY_CHANGE(l):CID=0x80547543;Bridge topology changed.
Jun 16 2026 05:56:43 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_FORWARDING(l):CID=0x80547543;The MSTP process's port has been set to forwarding state. (ProcessID=0, InstanceID=3, PortID=4, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:56:43 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_FORWARDING(l):CID=0x80547543;The MSTP process's port has been set to forwarding state. (ProcessID=0, InstanceID=1, PortID=4, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:56:43 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_FORWARDING(l):CID=0x80547543;The MSTP process's port has been set to forwarding state. (ProcessID=0, InstanceID=0, PortID=4, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:56:43 Core_SW_02 %%01MSTP/4/PORT_STATE_FORWARDING(l):CID=0x80547543;The port has been set to forwarding state. (InstanceID=3, PortIndex=8, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:56:43 Core_SW_02 %%01MSTP/4/PORT_STATE_FORWARDING(l):CID=0x80547543;The port has been set to forwarding state. (InstanceID=1, PortIndex=8, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:56:43 Core_SW_02 %%01MSTP/4/PORT_STATE_FORWARDING(l):CID=0x80547543;The port has been set to forwarding state. (InstanceID=0, PortIndex=8, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:56:43 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_LEARNING(l):CID=0x80547543;The MSTP process's port has been set to learning state. (ProcessID=0, InstanceID=3, PortID=4, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:56:43 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_LEARNING(l):CID=0x80547543;The MSTP process's port has been set to learning state. (ProcessID=0, InstanceID=1, PortID=4, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:56:43 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_LEARNING(l):CID=0x80547543;The MSTP process's port has been set to learning state. (ProcessID=0, InstanceID=0, PortID=4, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:56:38 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_DISCARDING(l):CID=0x80547543;The MSTP process's port has been set to discarding state. (ProcessID=0, InstanceID=3, PortID=4, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:56:38 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_DISCARDING(l):CID=0x80547543;The MSTP process's port has been set to discarding state. (ProcessID=0, InstanceID=1, PortID=4, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:56:38 Core_SW_02 %%01MSTP/4/PORT_STATE_DISCARDING(l):CID=0x80547543;The port has been set to discarding state. (InstanceID=3, PortIndex=8, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:56:38 Core_SW_02 %%01MSTP/4/PORT_STATE_DISCARDING(l):CID=0x80547543;The port has been set to discarding state. (InstanceID=1, PortIndex=8, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:56:38 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_DISCARDING(l):CID=0x80547543;The MSTP process's port has been set to discarding state. (ProcessID=0, InstanceID=0, PortID=4, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:56:38 Core_SW_02 %%01MSTP/4/PORT_STATE_DISCARDING(l):CID=0x80547543;The port has been set to discarding state. (InstanceID=0, PortIndex=8, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:56:22 Core_SW_02 %%01OSPF/2/ospfNbrStateChange_clear(l):CID=0x80830457-alarmID=0x08900005-clearType=service_resume;The status of the non-virtual neighbor has changed. (RouterId=10.1.254.2, NbrIpAddress=10.1.200.9, NbrAddressLessIndex=0, NbrRtrId=10.1.254.3, NbrState=8, ProcessId=1, AreaId=0.0.0.0, IfnetIndex=51, LocalIfIpAddress=10.1.200.10, IfName=Vlanif203, VpnName=_public_, Reason=Alarm clear, SubReason=neighbor full)
Jun 16 2026 05:56:15 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_FORWARDING(l):CID=0x80547543;The MSTP process's port has been set to forwarding state. (ProcessID=0, InstanceID=3, PortID=4, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:56:15 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_FORWARDING(l):CID=0x80547543;The MSTP process's port has been set to forwarding state. (ProcessID=0, InstanceID=1, PortID=4, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:56:15 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_FORWARDING(l):CID=0x80547543;The MSTP process's port has been set to forwarding state. (ProcessID=0, InstanceID=0, PortID=4, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:56:15 Core_SW_02 %%01MSTP/4/PORT_STATE_FORWARDING(l):CID=0x80547543;The port has been set to forwarding state. (InstanceID=3, PortIndex=8, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:56:15 Core_SW_02 %%01MSTP/4/PORT_STATE_FORWARDING(l):CID=0x80547543;The port has been set to forwarding state. (InstanceID=1, PortIndex=8, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:56:15 Core_SW_02 %%01MSTP/4/PORT_STATE_FORWARDING(l):CID=0x80547543;The port has been set to forwarding state. (InstanceID=0, PortIndex=8, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:56:15 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_LEARNING(l):CID=0x80547543;The MSTP process's port has been set to learning state. (ProcessID=0, InstanceID=3, PortID=4, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:56:15 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_LEARNING(l):CID=0x80547543;The MSTP process's port has been set to learning state. (ProcessID=0, InstanceID=1, PortID=4, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:56:15 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_LEARNING(l):CID=0x80547543;The MSTP process's port has been set to learning state. (ProcessID=0, InstanceID=0, PortID=4, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:56:14 Core_SW_02 %%01MSTP/1/TOPOLOGY_CHANGE(l):CID=0x80547543;Bridge topology changed.
Jun 16 2026 05:56:14 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_DISCARDING(l):CID=0x80547543;The MSTP process's port has been set to discarding state. (ProcessID=0, InstanceID=2, PortID=6, IfIndex=10, PortName=GE1/0/5, PwName=-)
Jun 16 2026 05:56:14 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_DISCARDING(l):CID=0x80547543;The MSTP process's port has been set to discarding state. (ProcessID=0, InstanceID=0, PortID=6, IfIndex=10, PortName=GE1/0/5, PwName=-)
Jun 16 2026 05:56:14 Core_SW_02 %%01MSTP/4/PORT_STATE_DISCARDING(l):CID=0x80547543;The port has been set to discarding state. (InstanceID=2, PortIndex=10, IfIndex=10, PortName=GE1/0/5, PwName=-)
Jun 16 2026 05:56:14 Core_SW_02 %%01MSTP/4/PORT_STATE_DISCARDING(l):CID=0x80547543;The port has been set to discarding state. (InstanceID=0, PortIndex=10, IfIndex=10, PortName=GE1/0/5, PwName=-)
Jun 16 2026 05:56:14 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_FORWARDING(l):CID=0x80547543;The MSTP process's port has been set to forwarding state. (ProcessID=0, InstanceID=3, PortID=6, IfIndex=10, PortName=GE1/0/5, PwName=-)
Jun 16 2026 05:56:14 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_FORWARDING(l):CID=0x80547543;The MSTP process's port has been set to forwarding state. (ProcessID=0, InstanceID=2, PortID=6, IfIndex=10, PortName=GE1/0/5, PwName=-)
Jun 16 2026 05:56:14 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_FORWARDING(l):CID=0x80547543;The MSTP process's port has been set to forwarding state. (ProcessID=0, InstanceID=0, PortID=6, IfIndex=10, PortName=GE1/0/5, PwName=-)
Jun 16 2026 05:56:14 Core_SW_02 %%01MSTP/4/PORT_STATE_FORWARDING(l):CID=0x80547543;The port has been set to forwarding state. (InstanceID=3, PortIndex=10, IfIndex=10, PortName=GE1/0/5, PwName=-)
Jun 16 2026 05:56:14 Core_SW_02 %%01MSTP/4/PORT_STATE_FORWARDING(l):CID=0x80547543;The port has been set to forwarding state. (InstanceID=2, PortIndex=10, IfIndex=10, PortName=GE1/0/5, PwName=-)
Jun 16 2026 05:56:14 Core_SW_02 %%01MSTP/4/PORT_STATE_FORWARDING(l):CID=0x80547543;The port has been set to forwarding state. (InstanceID=0, PortIndex=10, IfIndex=10, PortName=GE1/0/5, PwName=-)
Jun 16 2026 05:56:14 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_LEARNING(l):CID=0x80547543;The MSTP process's port has been set to learning state. (ProcessID=0, InstanceID=3, PortID=6, IfIndex=10, PortName=GE1/0/5, PwName=-)
Jun 16 2026 05:56:14 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_LEARNING(l):CID=0x80547543;The MSTP process's port has been set to learning state. (ProcessID=0, InstanceID=2, PortID=6, IfIndex=10, PortName=GE1/0/5, PwName=-)
Jun 16 2026 05:56:14 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_LEARNING(l):CID=0x80547543;The MSTP process's port has been set to learning state. (ProcessID=0, InstanceID=0, PortID=6, IfIndex=10, PortName=GE1/0/5, PwName=-)
Jun 16 2026 05:56:14 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_DISCARDING(l):CID=0x80547543;The MSTP process's port has been set to discarding state. (ProcessID=0, InstanceID=3, PortID=4, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:56:14 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_DISCARDING(l):CID=0x80547543;The MSTP process's port has been set to discarding state. (ProcessID=0, InstanceID=1, PortID=4, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:56:14 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_DISCARDING(l):CID=0x80547543;The MSTP process's port has been set to discarding state. (ProcessID=0, InstanceID=0, PortID=4, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:56:14 Core_SW_02 %%01MSTP/4/PORT_STATE_DISCARDING(l):CID=0x80547543;The port has been set to discarding state. (InstanceID=3, PortIndex=8, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:56:14 Core_SW_02 %%01MSTP/4/PORT_STATE_DISCARDING(l):CID=0x80547543;The port has been set to discarding state. (InstanceID=1, PortIndex=8, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:56:14 Core_SW_02 %%01MSTP/4/PORT_STATE_DISCARDING(l):CID=0x80547543;The port has been set to discarding state. (InstanceID=0, PortIndex=8, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:56:12 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_DISCARDING(l):CID=0x80547543;The MSTP process's port has been set to discarding state. (ProcessID=0, InstanceID=3, PortID=6, IfIndex=10, PortName=GE1/0/5, PwName=-)
Jun 16 2026 05:56:12 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_DISCARDING(l):CID=0x80547543;The MSTP process's port has been set to discarding state. (ProcessID=0, InstanceID=2, PortID=6, IfIndex=10, PortName=GE1/0/5, PwName=-)
Jun 16 2026 05:56:12 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_DISCARDING(l):CID=0x80547543;The MSTP process's port has been set to discarding state. (ProcessID=0, InstanceID=0, PortID=6, IfIndex=10, PortName=GE1/0/5, PwName=-)
Jun 16 2026 05:56:12 Core_SW_02 %%01MSTP/4/PORT_STATE_DISCARDING(l):CID=0x80547543;The port has been set to discarding state. (InstanceID=3, PortIndex=10, IfIndex=10, PortName=GE1/0/5, PwName=-)
Jun 16 2026 05:56:12 Core_SW_02 %%01MSTP/4/PORT_STATE_DISCARDING(l):CID=0x80547543;The port has been set to discarding state. (InstanceID=2, PortIndex=10, IfIndex=10, PortName=GE1/0/5, PwName=-)
Jun 16 2026 05:56:12 Core_SW_02 %%01MSTP/4/PORT_STATE_DISCARDING(l):CID=0x80547543;The port has been set to discarding state. (InstanceID=0, PortIndex=10, IfIndex=10, PortName=GE1/0/5, PwName=-)
Jun 16 2026 05:55:54 Core_SW_02 %%01OSPF/2/ospfLsaRetranExceedLimit_active(l):CID=0x80830457-alarmID=0x00f1ffc5;The number of OSPF LSA retransmissions on an interface exceeds the limit. (ProcessId=1, AreaId=0.0.0.1, InterfaceName=Vlanif20)
Jun 16 2026 05:55:51 Core_SW_02 %%01OSPF/2/ospfNbrStateChange_active(l):CID=0x80830457-alarmID=0x08900005;The status of the non-virtual neighbor has changed. (RouterId=10.1.254.2, NbrIpAddress=10.1.200.9, NbrAddressLessIndex=0, NbrRtrId=10.1.254.3, NbrState=1, ProcessId=1, AreaId=0.0.0.0, IfnetIndex=51, LocalIfIpAddress=10.1.200.10, IfName=Vlanif203, VpnName=_public_, Reason=Peer router reason, SubReason=1-Wayhello Received)
Jun 16 2026 05:55:51 Core_SW_02 %%01OSPF/3/NBR_DOWN_REASON(l):CID=0x80830457;Neighbor state left full or changed to Down. (ProcessId=1, NeighborRouterId=10.1.254.3, NeighborIp=10.1.200.9, NeighborAreaId=0.0.0.0, NeighborInterface=Vlanif203, NeighborDownImmediate reason=Neighbor Down Due to 1-Wayhello Received, NeighborDownPrimeReason=1-Wayhello Received, CpuUsage=16%, VpnName=_public_, IfMTU=1500, LocalIp=10.1.200.10,SystemInfo=Avai:484483368, Com:83175456, mlo:85144, cpu:16, pin:1263231227, pout:4294967295, kernelRat:8.71, NiceRate:0.3, IowaitRate:0.0, HardIrqRate:0.50, SoftIrqRate:0.95, StealstolenRate:0.0)
Jun 16 2026 05:55:47 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_FORWARDING(l):CID=0x80547543;The MSTP process's port has been set to forwarding state. (ProcessID=0, InstanceID=3, PortID=7, IfIndex=11, PortName=GE1/0/6, PwName=-)
Jun 16 2026 05:55:47 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_FORWARDING(l):CID=0x80547543;The MSTP process's port has been set to forwarding state. (ProcessID=0, InstanceID=2, PortID=7, IfIndex=11, PortName=GE1/0/6, PwName=-)
Jun 16 2026 05:55:47 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_FORWARDING(l):CID=0x80547543;The MSTP process's port has been set to forwarding state. (ProcessID=0, InstanceID=0, PortID=7, IfIndex=11, PortName=GE1/0/6, PwName=-)
Jun 16 2026 05:55:47 Core_SW_02 %%01MSTP/4/PORT_STATE_FORWARDING(l):CID=0x80547543;The port has been set to forwarding state. (InstanceID=3, PortIndex=11, IfIndex=11, PortName=GE1/0/6, PwName=-)
Jun 16 2026 05:55:47 Core_SW_02 %%01MSTP/4/PORT_STATE_FORWARDING(l):CID=0x80547543;The port has been set to forwarding state. (InstanceID=2, PortIndex=11, IfIndex=11, PortName=GE1/0/6, PwName=-)
Jun 16 2026 05:55:47 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_LEARNING(l):CID=0x80547543;The MSTP process's port has been set to learning state. (ProcessID=0, InstanceID=3, PortID=7, IfIndex=11, PortName=GE1/0/6, PwName=-)
Jun 16 2026 05:55:47 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_LEARNING(l):CID=0x80547543;The MSTP process's port has been set to learning state. (ProcessID=0, InstanceID=2, PortID=7, IfIndex=11, PortName=GE1/0/6, PwName=-)
Jun 16 2026 05:55:47 Core_SW_02 %%01MSTP/4/PORT_STATE_FORWARDING(l):CID=0x80547543;The port has been set to forwarding state. (InstanceID=0, PortIndex=11, IfIndex=11, PortName=GE1/0/6, PwName=-)
Jun 16 2026 05:55:47 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_LEARNING(l):CID=0x80547543;The MSTP process's port has been set to learning state. (ProcessID=0, InstanceID=0, PortID=7, IfIndex=11, PortName=GE1/0/6, PwName=-)
Jun 16 2026 05:55:46 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_DISCARDING(l):CID=0x80547543;The MSTP process's port has been set to discarding state. (ProcessID=0, InstanceID=3, PortID=7, IfIndex=11, PortName=GE1/0/6, PwName=-)
Jun 16 2026 05:55:46 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_DISCARDING(l):CID=0x80547543;The MSTP process's port has been set to discarding state. (ProcessID=0, InstanceID=2, PortID=7, IfIndex=11, PortName=GE1/0/6, PwName=-)
Jun 16 2026 05:55:46 Core_SW_02 %%01MSTP/4/PORT_STATE_DISCARDING(l):CID=0x80547543;The port has been set to discarding state. (InstanceID=3, PortIndex=11, IfIndex=11, PortName=GE1/0/6, PwName=-)
Jun 16 2026 05:55:46 Core_SW_02 %%01MSTP/4/PORT_STATE_DISCARDING(l):CID=0x80547543;The port has been set to discarding state. (InstanceID=2, PortIndex=11, IfIndex=11, PortName=GE1/0/6, PwName=-)
Jun 16 2026 05:55:46 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_DISCARDING(l):CID=0x80547543;The MSTP process's port has been set to discarding state. (ProcessID=0, InstanceID=0, PortID=7, IfIndex=11, PortName=GE1/0/6, PwName=-)
Jun 16 2026 05:55:46 Core_SW_02 %%01MSTP/4/PORT_STATE_DISCARDING(l):CID=0x80547543;The port has been set to discarding state. (InstanceID=0, PortIndex=11, IfIndex=11, PortName=GE1/0/6, PwName=-)
Jun 16 2026 05:55:45 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_FORWARDING(l):CID=0x80547543;The MSTP process's port has been set to forwarding state. (ProcessID=0, InstanceID=0, PortID=43, IfIndex=55, PortName=Eth-Trunk3, PwName=-)
Jun 16 2026 05:55:45 Core_SW_02 %%01MSTP/4/PORT_STATE_FORWARDING(l):CID=0x80547543;The port has been set to forwarding state. (InstanceID=0, PortIndex=55, IfIndex=55, PortName=Eth-Trunk3, PwName=-)
Jun 16 2026 05:55:45 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_LEARNING(l):CID=0x80547543;The MSTP process's port has been set to learning state. (ProcessID=0, InstanceID=0, PortID=43, IfIndex=55, PortName=Eth-Trunk3, PwName=-)
Jun 16 2026 05:55:45 Core_SW_02 %%01MSTP/1/TOPOLOGY_CHANGE(l):CID=0x80547543;Bridge topology changed.
Jun 16 2026 05:55:45 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_FORWARDING(l):CID=0x80547543;The MSTP process's port has been set to forwarding state. (ProcessID=0, InstanceID=3, PortID=4, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:55:45 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_FORWARDING(l):CID=0x80547543;The MSTP process's port has been set to forwarding state. (ProcessID=0, InstanceID=1, PortID=4, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:55:45 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_FORWARDING(l):CID=0x80547543;The MSTP process's port has been set to forwarding state. (ProcessID=0, InstanceID=0, PortID=4, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:55:45 Core_SW_02 %%01MSTP/4/PORT_STATE_FORWARDING(l):CID=0x80547543;The port has been set to forwarding state. (InstanceID=3, PortIndex=8, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:55:45 Core_SW_02 %%01MSTP/4/PORT_STATE_FORWARDING(l):CID=0x80547543;The port has been set to forwarding state. (InstanceID=1, PortIndex=8, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:55:45 Core_SW_02 %%01MSTP/4/PORT_STATE_FORWARDING(l):CID=0x80547543;The port has been set to forwarding state. (InstanceID=0, PortIndex=8, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:55:45 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_LEARNING(l):CID=0x80547543;The MSTP process's port has been set to learning state. (ProcessID=0, InstanceID=3, PortID=4, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:55:45 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_LEARNING(l):CID=0x80547543;The MSTP process's port has been set to learning state. (ProcessID=0, InstanceID=1, PortID=4, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:55:45 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_LEARNING(l):CID=0x80547543;The MSTP process's port has been set to learning state. (ProcessID=0, InstanceID=0, PortID=4, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:55:42 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_DISCARDING(l):CID=0x80547543;The MSTP process's port has been set to discarding state. (ProcessID=0, InstanceID=3, PortID=4, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:55:42 Core_SW_02 %%01MSTP/4/PORT_STATE_DISCARDING(l):CID=0x80547543;The port has been set to discarding state. (InstanceID=3, PortIndex=8, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:55:42 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_DISCARDING(l):CID=0x80547543;The MSTP process's port has been set to discarding state. (ProcessID=0, InstanceID=1, PortID=4, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:55:42 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_DISCARDING(l):CID=0x80547543;The MSTP process's port has been set to discarding state. (ProcessID=0, InstanceID=0, PortID=4, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:55:42 Core_SW_02 %%01MSTP/4/PORT_STATE_DISCARDING(l):CID=0x80547543;The port has been set to discarding state. (InstanceID=1, PortIndex=8, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:55:42 Core_SW_02 %%01MSTP/4/PORT_STATE_DISCARDING(l):CID=0x80547543;The port has been set to discarding state. (InstanceID=0, PortIndex=8, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 05:55:41 Core_SW_02 %%01OSPF/2/ospfLsaRetranExceedLimit_clear(l):CID=0x80830457-alarmID=0x00f1ffc5-clearType=service_resume;The number of OSPF LSA retransmissions on an interface is lower than the limit. (ProcessId=1, AreaId=0.0.0.1, InterfaceName=Vlanif10)
Jun 16 2026 05:55:41 Core_SW_02 %%01OSPF/2/ospfLsaRetranExceedLimit_clear(l):CID=0x80830457-alarmID=0x00f1ffc5-clearType=service_resume;The number of OSPF LSA retransmissions on an interface is lower than the limit. (ProcessId=1, AreaId=0.0.0.1, InterfaceName=Vlanif30)
Jun 16 2026 05:55:41 Core_SW_02 %%01RM/4/RM_DELETE_DEFAULTRT(l):CID=0x80717539;The default route is deleted. (AddrFamily=IPv4, InstanceID=_public_, ProcessID=1, ProtocolID=OSPF, SubProtocolID=O_ASE, ExitIf=Vlanif203, Nexthop=10.1.200.9, Neighbour=, Preference=150, Metric=1, IndirectID=16777359)
Jun 16 2026 05:55:41 Core_SW_02 %%01RM/4/RM_ADD_DEFAULTRT(l):CID=0x80717539;The default route is added. (AddrFamily=IPv4, InstanceID=_public_, ProcessID=1, ProtocolID=OSPF, SubProtocolID=O_ASE, ExitIf=Vlanif204, Nexthop=10.1.200.13, Neighbour=, Preference=150, Metric=1, IndirectID=16777357)
Jun 16 2026 05:55:41 Core_SW_02 %%01IFNET/2/linkDown_clear(l):CID=0x807a040f-alarmID=0x08520003-clearType=service_resume;The interface status changes. (ifName=Eth-Trunk3, AdminStatus=UP, OperStatus=UP, Reason=Interface physical link is up, mainIfname=Eth-Trunk3)
Jun 16 2026 05:55:41 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_DISCARDING(l):CID=0x80547543;The MSTP process's port has been set to discarding state. (ProcessID=0, InstanceID=0, PortID=43, IfIndex=55, PortName=Eth-Trunk3, PwName=-)
Jun 16 2026 05:55:41 Core_SW_02 %%01MSTP/4/PORT_STATE_DISCARDING(l):CID=0x80547543;The port has been set to discarding state. (InstanceID=0, PortIndex=55, IfIndex=55, PortName=Eth-Trunk3, PwName=-)
Jun 16 2026 05:55:40 Core_SW_02 %%01IFNET/2/linkDown_active(l):CID=0x807a040f-alarmID=0x08520003;The interface status changes. (ifName=Eth-Trunk3, AdminStatus=UP, OperStatus=DOWN, Reason=The conditions for the activation of the interface are not met, mainIfname=Eth-Trunk3)
Jun 16 2026 05:55:37 Core_SW_02 %%01LACP/2/hwLacpNegotiateFailed_active(l):CID=0x807a040f-alarmID=0x09360000;The member of LAG negotiation failed. (TrunkIndex=0, PortIfIndex=6, TrunkId=1, TrunkName=Eth-Trunk1, PortName=GE1/0/1, Reason=A link fault occurred or negotiation information synchronization failed.)
