Logging buffer configuration and contents : enabled
Allowed max buffer size : 10240
Actual buffer size : 512
Channel number : 4 , Channel name : logbuffer
Dropped messages : 0
Overwritten messages : 25121
Current messages : 512

Jun 16 2026 03:43:05 Core_SW_02 %%01LLDP/4/LLDP_REMTABLECHANGE(l):CID=0x80a5045a;LLDP neighbor information was changed. (Added=0, Deleted=0, Dropped=0, Aged=1)
Jun 16 2026 03:35:08 Core_SW_02 %%01LLDP/4/LLDP_INTERFACE_NEIGB_CHANGE(l):CID=0x80a5045a;Neighbor information of the interface was changed. (NeighborIndex=1, Action=deleted, Interface=GE1/0/9, RemoteChassisType=macAddress, RemoteChassisId=0c19-210c-0000, RemotePortIdType=interfaceName, RemotePortId=GigabitEthernet1/0/2, RemoteSystemName=FW_02, RemoteSystemDescription=FW_02, Huawei Versatile Routing Platform Software, Software Version : USG6000V2 V500R005C00SPC100 (VRP (R) Software, Version 5.170), Copyright (C) 2014-2018 Huawei Technologies Co., Ltd., RemoteSystemCapabilitySupported=router, RemoteSystemCapabilityEnabled=router, RemoteManagementAddressType=ipv4, RemoteManagementAddress=10.1.254.4)
Jun 16 2026 03:35:07 Core_SW_02 %%01VRRP/4/vrrpTrapMasterDown(l):CID=0x80250453;The VRRP status changed from master to another state. (ifIndex=45, VrId=1, MasterIpAddr=10.1.10.253, sysName=Core_SW_02, ifName=Vlanif10, CurrentState=backup, ChangeReason=priority calculation)
Jun 16 2026 03:35:06 Core_SW_02 %%01VRRP/4/vrrpTrapNewMaster(l):CID=0x80250453;The VRRP status changed to master. (ifIndex=45, VrId=1, MasterIPAddress=10.1.10.252, sysName=Core_SW_02, ifName=Vlanif10, ChangeReason=protocol timer expired)
Jun 16 2026 03:35:04 Core_SW_02 %%01OSPF/4/OSPF_TX_RETRANSMIT(l):CID=0x80830457;An OSPF packet is retransmitted on a non-virtual interface. (RouterId=10.1.254.2, IfIpAddress=10.1.110.252, AddressLessIf=0, NbrIfIpAddress=10.1.110.253, NbrAddressLessIf=0, IfNeighbor=10.1.254.1, PacketType=4, LsdbAreaId=0.0.0.2, LsdbType=3, LsdbLsid=10.1.40.0, LsdbRouterId=10.1.254.2)
Jun 16 2026 03:34:59 Core_SW_02 %%01OSPF/2/ospfLsaRetranExceedLimit_clear(l):CID=0x80830457-alarmID=0x00f1ffc5-clearType=service_resume;The number of OSPF LSA retransmissions on an interface is lower than the limit. (ProcessId=1, AreaId=0.0.0.2, InterfaceName=Vlanif120)
Jun 16 2026 03:34:57 Core_SW_02 %%01RM/4/RM_DELETE_DEFAULTRT(l):CID=0x80717539;The default route is deleted. (AddrFamily=IPv4, InstanceID=_public_, ProcessID=1, ProtocolID=OSPF, SubProtocolID=O_ASE, ExitIf=Vlanif204, Nexthop=10.1.200.13, Neighbour=, Preference=150, Metric=1, IndirectID=16777357)
Jun 16 2026 03:34:57 Core_SW_02 %%01OSPF/2/ospfNbrStateChange_active(l):CID=0x80830457-alarmID=0x08900005;The status of the non-virtual neighbor has changed. (RouterId=10.1.254.2, NbrIpAddress=10.1.200.13, NbrAddressLessIndex=0, NbrRtrId=10.1.254.4, NbrState=5, ProcessId=1, AreaId=0.0.0.0, IfnetIndex=52, LocalIfIpAddress=10.1.200.14, IfName=Vlanif204, VpnName=_public_, Reason=Protocol reason, SubReason=I Bit Incorrect in DD)
Jun 16 2026 03:34:57 Core_SW_02 %%01OSPF/3/NBR_DOWN_REASON(l):CID=0x80830457;Neighbor state left full or changed to Down. (ProcessId=1, NeighborRouterId=10.1.254.4, NeighborIp=10.1.200.13, NeighborAreaId=0.0.0.0, NeighborInterface=Vlanif204, NeighborDownImmediate reason=Neighbor Down Due to SequenceNum Mismatch, NeighborDownPrimeReason=I Bit Incorrect in DD, Interface interval 0, Packet interval 4, CpuUsage=20%, VpnName=_public_, IfMTU=1500, LocalIp=10.1.200.14,SystemInfo=Avai:474328344, Com:102097076, mlo:91896, cpu:20, pin:1261017699, pout:4294967295, kernelRat:11.31, NiceRate:0.30, IowaitRate:0.0, HardIrqRate:0.60, SoftIrqRate:1.6, StealstolenRate:0.0)
Jun 16 2026 03:34:55 Core_SW_02 %%01RM/4/RM_ADD_DEFAULTRT(l):CID=0x80717539;The default route is added. (AddrFamily=IPv4, InstanceID=_public_, ProcessID=1, ProtocolID=OSPF, SubProtocolID=O_ASE, ExitIf=Vlanif203, Nexthop=10.1.200.9, Neighbour=, Preference=150, Metric=1, IndirectID=16777359)
Jun 16 2026 03:34:53 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_FORWARDING(l):CID=0x80547543;The MSTP process's port has been set to forwarding state. (ProcessID=0, InstanceID=0, PortID=42, IfIndex=54, PortName=Eth-Trunk2, PwName=-)
Jun 16 2026 03:34:53 Core_SW_02 %%01MSTP/4/PORT_STATE_FORWARDING(l):CID=0x80547543;The port has been set to forwarding state. (InstanceID=0, PortIndex=54, IfIndex=54, PortName=Eth-Trunk2, PwName=-)
Jun 16 2026 03:34:53 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_LEARNING(l):CID=0x80547543;The MSTP process's port has been set to learning state. (ProcessID=0, InstanceID=0, PortID=42, IfIndex=54, PortName=Eth-Trunk2, PwName=-)
Jun 16 2026 03:34:49 Core_SW_02 %%01IFNET/2/linkDown_clear(l):CID=0x807a040f-alarmID=0x08520003-clearType=service_resume;The interface status changes. (ifName=Eth-Trunk2, AdminStatus=UP, OperStatus=UP, Reason=Interface physical link is up, mainIfname=Eth-Trunk2)
Jun 16 2026 03:34:49 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_DISCARDING(l):CID=0x80547543;The MSTP process's port has been set to discarding state. (ProcessID=0, InstanceID=0, PortID=42, IfIndex=54, PortName=Eth-Trunk2, PwName=-)
Jun 16 2026 03:34:49 Core_SW_02 %%01MSTP/4/PORT_STATE_DISCARDING(l):CID=0x80547543;The port has been set to discarding state. (InstanceID=0, PortIndex=54, IfIndex=54, PortName=Eth-Trunk2, PwName=-)
Jun 16 2026 03:34:49 Core_SW_02 %%01LACP/4/LACP_STATE_DOWN(l):CID=0x80480454;The LACP state is down. (PortName=GE1/0/9, TrunkName=Eth-Trunk2, LastReceivePacketTime=[2026-06-16 03:33:19:093], Reason=No LACPDUs were received when the timer expired. Please check link connections or remote interface's status.)
Jun 16 2026 03:34:49 Core_SW_02 %%01IFNET/2/linkDown_active(l):CID=0x807a040f-alarmID=0x08520003;The interface status changes. (ifName=Eth-Trunk2, AdminStatus=UP, OperStatus=DOWN, Reason=The conditions for the activation of the interface are not met, mainIfname=Eth-Trunk2)
Jun 16 2026 03:34:48 Core_SW_02 %%01OSPF/4/OSPF_TX_RETRANSMIT(l):CID=0x80830457;An OSPF packet is retransmitted on a non-virtual interface. (RouterId=10.1.254.2, IfIpAddress=10.1.120.252, AddressLessIf=0, NbrIfIpAddress=10.1.120.253, NbrAddressLessIf=0, IfNeighbor=10.1.254.1, PacketType=4, LsdbAreaId=0.0.0.2, LsdbType=3, LsdbLsid=10.1.20.0, LsdbRouterId=10.1.254.2)
Jun 16 2026 03:34:40 Core_SW_02 %%01OSPF/4/OSPF_TX_RETRANSMIT(l):CID=0x80830457;An OSPF packet is retransmitted on a non-virtual interface. (RouterId=10.1.254.2, IfIpAddress=10.1.30.252, AddressLessIf=0, NbrIfIpAddress=10.1.30.253, NbrAddressLessIf=0, IfNeighbor=10.1.254.1, PacketType=4, LsdbAreaId=0.0.0.1, LsdbType=3, LsdbLsid=10.1.120.254, LsdbRouterId=10.1.254.2)
Jun 16 2026 03:34:34 Core_SW_02 %%01OSPF/4/OSPF_TX_RETRANSMIT(l):CID=0x80830457;An OSPF packet is retransmitted on a non-virtual interface. (RouterId=10.1.254.2, IfIpAddress=10.1.110.252, AddressLessIf=0, NbrIfIpAddress=10.1.110.253, NbrAddressLessIf=0, IfNeighbor=10.1.254.1, PacketType=4, LsdbAreaId=0.0.0.2, LsdbType=3, LsdbLsid=10.1.40.0, LsdbRouterId=10.1.254.2)
Jun 16 2026 03:34:31 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_FORWARDING(l):CID=0x80547543;The MSTP process's port has been set to forwarding state. (ProcessID=0, InstanceID=3, PortID=41, IfIndex=53, PortName=Eth-Trunk1, PwName=-)
Jun 16 2026 03:34:31 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_FORWARDING(l):CID=0x80547543;The MSTP process's port has been set to forwarding state. (ProcessID=0, InstanceID=2, PortID=41, IfIndex=53, PortName=Eth-Trunk1, PwName=-)
Jun 16 2026 03:34:31 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_FORWARDING(l):CID=0x80547543;The MSTP process's port has been set to forwarding state. (ProcessID=0, InstanceID=1, PortID=41, IfIndex=53, PortName=Eth-Trunk1, PwName=-)
Jun 16 2026 03:34:31 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_FORWARDING(l):CID=0x80547543;The MSTP process's port has been set to forwarding state. (ProcessID=0, InstanceID=0, PortID=41, IfIndex=53, PortName=Eth-Trunk1, PwName=-)
Jun 16 2026 03:34:31 Core_SW_02 %%01MSTP/4/PORT_STATE_FORWARDING(l):CID=0x80547543;The port has been set to forwarding state. (InstanceID=3, PortIndex=53, IfIndex=53, PortName=Eth-Trunk1, PwName=-)
Jun 16 2026 03:34:31 Core_SW_02 %%01MSTP/4/PORT_STATE_FORWARDING(l):CID=0x80547543;The port has been set to forwarding state. (InstanceID=2, PortIndex=53, IfIndex=53, PortName=Eth-Trunk1, PwName=-)
Jun 16 2026 03:34:31 Core_SW_02 %%01MSTP/4/PORT_STATE_FORWARDING(l):CID=0x80547543;The port has been set to forwarding state. (InstanceID=1, PortIndex=53, IfIndex=53, PortName=Eth-Trunk1, PwName=-)
Jun 16 2026 03:34:31 Core_SW_02 %%01MSTP/4/PORT_STATE_FORWARDING(l):CID=0x80547543;The port has been set to forwarding state. (InstanceID=0, PortIndex=53, IfIndex=53, PortName=Eth-Trunk1, PwName=-)
Jun 16 2026 03:34:31 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_LEARNING(l):CID=0x80547543;The MSTP process's port has been set to learning state. (ProcessID=0, InstanceID=3, PortID=41, IfIndex=53, PortName=Eth-Trunk1, PwName=-)
Jun 16 2026 03:34:31 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_LEARNING(l):CID=0x80547543;The MSTP process's port has been set to learning state. (ProcessID=0, InstanceID=2, PortID=41, IfIndex=53, PortName=Eth-Trunk1, PwName=-)
Jun 16 2026 03:34:31 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_LEARNING(l):CID=0x80547543;The MSTP process's port has been set to learning state. (ProcessID=0, InstanceID=1, PortID=41, IfIndex=53, PortName=Eth-Trunk1, PwName=-)
Jun 16 2026 03:34:31 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_LEARNING(l):CID=0x80547543;The MSTP process's port has been set to learning state. (ProcessID=0, InstanceID=0, PortID=41, IfIndex=53, PortName=Eth-Trunk1, PwName=-)
Jun 16 2026 03:34:29 Core_SW_02 %%01OSPF/2/ospfNbrStateChange_clear(l):CID=0x80830457-alarmID=0x08900005-clearType=service_resume;The status of the non-virtual neighbor has changed. (RouterId=10.1.254.2, NbrIpAddress=10.1.200.9, NbrAddressLessIndex=0, NbrRtrId=10.1.254.3, NbrState=8, ProcessId=1, AreaId=0.0.0.0, IfnetIndex=51, LocalIfIpAddress=10.1.200.10, IfName=Vlanif203, VpnName=_public_, Reason=Alarm clear, SubReason=neighbor full)
Jun 16 2026 03:34:29 Core_SW_02 %%01LLDP/4/LLDP_INTERFACE_REM_CHANGE(l):CID=0x80a5045a;Neighbor information of the interface was changed. (Interface=GE1/0/8, Action=added, Added=1, Deleted=0, RemoteInterfaceName=GigabitEthernet1/0/2, RemoteDeviceManageAddress=10.1.254.3)
Jun 16 2026 03:34:29 Core_SW_02 %%01LLDP/4/LLDP_INTERFACE_NEIGB_CHANGE(l):CID=0x80a5045a;Neighbor information of the interface was changed. (NeighborIndex=1, Action=added, Interface=GE1/0/8, RemoteChassisType=macAddress, RemoteChassisId=0c7c-6cf7-0000, RemotePortIdType=interfaceName, RemotePortId=GigabitEthernet1/0/2, RemoteSystemName=FW_01, RemoteSystemDescription=FW_01, Huawei Versatile Routing Platform Software, Software Version : USG6000V2 V500R005C00SPC100 (VRP (R) Software, Version 5.170), Copyright (C) 2014-2018 Huawei Technologies Co., Ltd., RemoteSystemCapabilitySupported=router, RemoteSystemCapabilityEnabled=router, RemoteManagementAddressType=ipv4, RemoteManagementAddress=10.1.254.3)
Jun 16 2026 03:34:29 Core_SW_02 %%01LLDP/4/LLDP_REMTABLECHANGE(l):CID=0x80a5045a;LLDP neighbor information was changed. (Added=1, Deleted=0, Dropped=0, Aged=0)
Jun 16 2026 03:34:27 Core_SW_02 %%01OSPF/4/OSPF_TX_RETRANSMIT(l):CID=0x80830457;An OSPF packet is retransmitted on a non-virtual interface. (RouterId=10.1.254.2, IfIpAddress=10.1.40.252, AddressLessIf=0, NbrIfIpAddress=10.1.40.253, NbrAddressLessIf=0, IfNeighbor=10.1.254.1, PacketType=4, LsdbAreaId=0.0.0.1, LsdbType=3, LsdbLsid=10.1.200.4, LsdbRouterId=10.1.254.2)
Jun 16 2026 03:34:27 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_DISCARDING(l):CID=0x80547543;The MSTP process's port has been set to discarding state. (ProcessID=0, InstanceID=3, PortID=41, IfIndex=53, PortName=Eth-Trunk1, PwName=-)
Jun 16 2026 03:34:27 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_DISCARDING(l):CID=0x80547543;The MSTP process's port has been set to discarding state. (ProcessID=0, InstanceID=2, PortID=41, IfIndex=53, PortName=Eth-Trunk1, PwName=-)
Jun 16 2026 03:34:27 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_DISCARDING(l):CID=0x80547543;The MSTP process's port has been set to discarding state. (ProcessID=0, InstanceID=1, PortID=41, IfIndex=53, PortName=Eth-Trunk1, PwName=-)
Jun 16 2026 03:34:27 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_DISCARDING(l):CID=0x80547543;The MSTP process's port has been set to discarding state. (ProcessID=0, InstanceID=0, PortID=41, IfIndex=53, PortName=Eth-Trunk1, PwName=-)
Jun 16 2026 03:34:27 Core_SW_02 %%01MSTP/4/PORT_STATE_DISCARDING(l):CID=0x80547543;The port has been set to discarding state. (InstanceID=3, PortIndex=53, IfIndex=53, PortName=Eth-Trunk1, PwName=-)
Jun 16 2026 03:34:27 Core_SW_02 %%01MSTP/4/PORT_STATE_DISCARDING(l):CID=0x80547543;The port has been set to discarding state. (InstanceID=2, PortIndex=53, IfIndex=53, PortName=Eth-Trunk1, PwName=-)
Jun 16 2026 03:34:27 Core_SW_02 %%01MSTP/4/PORT_STATE_DISCARDING(l):CID=0x80547543;The port has been set to discarding state. (InstanceID=1, PortIndex=53, IfIndex=53, PortName=Eth-Trunk1, PwName=-)
Jun 16 2026 03:34:27 Core_SW_02 %%01MSTP/4/PORT_STATE_DISCARDING(l):CID=0x80547543;The port has been set to discarding state. (InstanceID=0, PortIndex=53, IfIndex=53, PortName=Eth-Trunk1, PwName=-)
Jun 16 2026 03:34:27 Core_SW_02 %%01IFNET/2/linkDown_clear(l):CID=0x807a040f-alarmID=0x08520003-clearType=service_resume;The interface status changes. (ifName=Eth-Trunk1, AdminStatus=UP, OperStatus=UP, Reason=Interface physical link is up, mainIfname=Eth-Trunk1)
Jun 16 2026 03:34:26 Core_SW_02 %%01IFNET/2/linkDown_active(l):CID=0x807a040f-alarmID=0x08520003;The interface status changes. (ifName=Eth-Trunk1, AdminStatus=UP, OperStatus=DOWN, Reason=The conditions for the activation of the interface are not met, mainIfname=Eth-Trunk1)
Jun 16 2026 03:34:25 Core_SW_02 %%01MSTP/1/TOPOLOGY_CHANGE(l):CID=0x80547543;Bridge topology changed.
Jun 16 2026 03:34:25 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_FORWARDING(l):CID=0x80547543;The MSTP process's port has been set to forwarding state. (ProcessID=0, InstanceID=3, PortID=4, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 03:34:25 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_FORWARDING(l):CID=0x80547543;The MSTP process's port has been set to forwarding state. (ProcessID=0, InstanceID=1, PortID=4, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 03:34:25 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_FORWARDING(l):CID=0x80547543;The MSTP process's port has been set to forwarding state. (ProcessID=0, InstanceID=0, PortID=4, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 03:34:25 Core_SW_02 %%01MSTP/4/PORT_STATE_FORWARDING(l):CID=0x80547543;The port has been set to forwarding state. (InstanceID=3, PortIndex=8, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 03:34:25 Core_SW_02 %%01MSTP/4/PORT_STATE_FORWARDING(l):CID=0x80547543;The port has been set to forwarding state. (InstanceID=1, PortIndex=8, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 03:34:25 Core_SW_02 %%01MSTP/4/PORT_STATE_FORWARDING(l):CID=0x80547543;The port has been set to forwarding state. (InstanceID=0, PortIndex=8, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 03:34:25 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_LEARNING(l):CID=0x80547543;The MSTP process's port has been set to learning state. (ProcessID=0, InstanceID=3, PortID=4, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 03:34:25 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_LEARNING(l):CID=0x80547543;The MSTP process's port has been set to learning state. (ProcessID=0, InstanceID=1, PortID=4, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 03:34:25 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_LEARNING(l):CID=0x80547543;The MSTP process's port has been set to learning state. (ProcessID=0, InstanceID=0, PortID=4, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 03:34:24 Core_SW_02 %%01VRRP/3/VRRP_DOUBLE_MASTER_ERR(l):CID=0x80250453;VRRP detected double masters. (IfIndex=48, IfName=Vlanif40, VrId=4, PeerIp=10.1.40.253, PeerPriority=110)
Jun 16 2026 03:34:22 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_DISCARDING(l):CID=0x80547543;The MSTP process's port has been set to discarding state. (ProcessID=0, InstanceID=3, PortID=4, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 03:34:22 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_DISCARDING(l):CID=0x80547543;The MSTP process's port has been set to discarding state. (ProcessID=0, InstanceID=1, PortID=4, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 03:34:22 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_DISCARDING(l):CID=0x80547543;The MSTP process's port has been set to discarding state. (ProcessID=0, InstanceID=0, PortID=4, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 03:34:22 Core_SW_02 %%01MSTP/4/PORT_STATE_DISCARDING(l):CID=0x80547543;The port has been set to discarding state. (InstanceID=3, PortIndex=8, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 03:34:22 Core_SW_02 %%01MSTP/4/PORT_STATE_DISCARDING(l):CID=0x80547543;The port has been set to discarding state. (InstanceID=1, PortIndex=8, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 03:34:22 Core_SW_02 %%01MSTP/4/PORT_STATE_DISCARDING(l):CID=0x80547543;The port has been set to discarding state. (InstanceID=0, PortIndex=8, IfIndex=8, PortName=GE1/0/3, PwName=-)
Jun 16 2026 03:34:19 Core_SW_02 %%01MSTP/1/TOPOLOGY_CHANGE(l):CID=0x80547543;Bridge topology changed.
Jun 16 2026 03:34:19 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_FORWARDING(l):CID=0x80547543;The MSTP process's port has been set to forwarding state. (ProcessID=0, InstanceID=3, PortID=6, IfIndex=10, PortName=GE1/0/5, PwName=-)
Jun 16 2026 03:34:19 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_FORWARDING(l):CID=0x80547543;The MSTP process's port has been set to forwarding state. (ProcessID=0, InstanceID=2, PortID=6, IfIndex=10, PortName=GE1/0/5, PwName=-)
Jun 16 2026 03:34:19 Core_SW_02 %%01MSTP/4/PORT_STATE_FORWARDING(l):CID=0x80547543;The port has been set to forwarding state. (InstanceID=3, PortIndex=10, IfIndex=10, PortName=GE1/0/5, PwName=-)
Jun 16 2026 03:34:19 Core_SW_02 %%01MSTP/4/PORT_STATE_FORWARDING(l):CID=0x80547543;The port has been set to forwarding state. (InstanceID=2, PortIndex=10, IfIndex=10, PortName=GE1/0/5, PwName=-)
Jun 16 2026 03:34:19 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_LEARNING(l):CID=0x80547543;The MSTP process's port has been set to learning state. (ProcessID=0, InstanceID=3, PortID=6, IfIndex=10, PortName=GE1/0/5, PwName=-)
Jun 16 2026 03:34:19 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_LEARNING(l):CID=0x80547543;The MSTP process's port has been set to learning state. (ProcessID=0, InstanceID=2, PortID=6, IfIndex=10, PortName=GE1/0/5, PwName=-)
Jun 16 2026 03:34:19 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_FORWARDING(l):CID=0x80547543;The MSTP process's port has been set to forwarding state. (ProcessID=0, InstanceID=0, PortID=6, IfIndex=10, PortName=GE1/0/5, PwName=-)
Jun 16 2026 03:34:19 Core_SW_02 %%01MSTP/4/PORT_STATE_FORWARDING(l):CID=0x80547543;The port has been set to forwarding state. (InstanceID=0, PortIndex=10, IfIndex=10, PortName=GE1/0/5, PwName=-)
Jun 16 2026 03:34:19 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_LEARNING(l):CID=0x80547543;The MSTP process's port has been set to learning state. (ProcessID=0, InstanceID=0, PortID=6, IfIndex=10, PortName=GE1/0/5, PwName=-)
Jun 16 2026 03:34:18 Core_SW_02 %%01OSPF/4/OSPF_TX_RETRANSMIT(l):CID=0x80830457;An OSPF packet is retransmitted on a non-virtual interface. (RouterId=10.1.254.2, IfIpAddress=10.1.120.252, AddressLessIf=0, NbrIfIpAddress=10.1.120.253, NbrAddressLessIf=0, IfNeighbor=10.1.254.1, PacketType=4, LsdbAreaId=0.0.0.2, LsdbType=3, LsdbLsid=10.1.20.0, LsdbRouterId=10.1.254.2)
Jun 16 2026 03:34:18 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_DISCARDING(l):CID=0x80547543;The MSTP process's port has been set to discarding state. (ProcessID=0, InstanceID=3, PortID=6, IfIndex=10, PortName=GE1/0/5, PwName=-)
Jun 16 2026 03:34:18 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_DISCARDING(l):CID=0x80547543;The MSTP process's port has been set to discarding state. (ProcessID=0, InstanceID=2, PortID=6, IfIndex=10, PortName=GE1/0/5, PwName=-)
Jun 16 2026 03:34:18 Core_SW_02 %%01MSTP/4/PORT_STATE_DISCARDING(l):CID=0x80547543;The port has been set to discarding state. (InstanceID=3, PortIndex=10, IfIndex=10, PortName=GE1/0/5, PwName=-)
Jun 16 2026 03:34:18 Core_SW_02 %%01MSTP/4/PORT_STATE_DISCARDING(l):CID=0x80547543;The port has been set to discarding state. (InstanceID=2, PortIndex=10, IfIndex=10, PortName=GE1/0/5, PwName=-)
Jun 16 2026 03:34:18 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_DISCARDING(l):CID=0x80547543;The MSTP process's port has been set to discarding state. (ProcessID=0, InstanceID=0, PortID=6, IfIndex=10, PortName=GE1/0/5, PwName=-)
Jun 16 2026 03:34:18 Core_SW_02 %%01MSTP/4/PORT_STATE_DISCARDING(l):CID=0x80547543;The port has been set to discarding state. (InstanceID=0, PortIndex=10, IfIndex=10, PortName=GE1/0/5, PwName=-)
Jun 16 2026 03:34:13 Core_SW_02 %%01OSPF/2/ospfNbrStateChange_active(l):CID=0x80830457-alarmID=0x08900005;The status of the non-virtual neighbor has changed. (RouterId=10.1.254.2, NbrIpAddress=10.1.200.9, NbrAddressLessIndex=0, NbrRtrId=10.1.254.3, NbrState=1, ProcessId=1, AreaId=0.0.0.0, IfnetIndex=51, LocalIfIpAddress=10.1.200.10, IfName=Vlanif203, VpnName=_public_, Reason=Peer router reason, SubReason=1-Wayhello Received)
Jun 16 2026 03:34:13 Core_SW_02 %%01OSPF/3/NBR_DOWN_REASON(l):CID=0x80830457;Neighbor state left full or changed to Down. (ProcessId=1, NeighborRouterId=10.1.254.3, NeighborIp=10.1.200.9, NeighborAreaId=0.0.0.0, NeighborInterface=Vlanif203, NeighborDownImmediate reason=Neighbor Down Due to 1-Wayhello Received, NeighborDownPrimeReason=1-Wayhello Received, CpuUsage=20%, VpnName=_public_, IfMTU=1500, LocalIp=10.1.200.10,SystemInfo=Avai:474250804, Com:102404428, mlo:91896, cpu:20, pin:1261017679, pout:4294967295, kernelRat:11.30, NiceRate:0.30, IowaitRate:0.0, HardIrqRate:0.59, SoftIrqRate:1.4, StealstolenRate:0.0)
Jun 16 2026 03:34:09 Core_SW_02 %%01RM/4/RM_DELETE_DEFAULTRT(l):CID=0x80717539;The default route is deleted. (AddrFamily=IPv4, InstanceID=_public_, ProcessID=1, ProtocolID=OSPF, SubProtocolID=O_ASE, ExitIf=Vlanif203, Nexthop=10.1.200.9, Neighbour=, Preference=150, Metric=1, IndirectID=16777359)
Jun 16 2026 03:34:06 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_FORWARDING(l):CID=0x80547543;The MSTP process's port has been set to forwarding state. (ProcessID=0, InstanceID=0, PortID=43, IfIndex=55, PortName=Eth-Trunk3, PwName=-)
Jun 16 2026 03:34:06 Core_SW_02 %%01MSTP/4/PORT_STATE_FORWARDING(l):CID=0x80547543;The port has been set to forwarding state. (InstanceID=0, PortIndex=55, IfIndex=55, PortName=Eth-Trunk3, PwName=-)
Jun 16 2026 03:34:06 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_LEARNING(l):CID=0x80547543;The MSTP process's port has been set to learning state. (ProcessID=0, InstanceID=0, PortID=43, IfIndex=55, PortName=Eth-Trunk3, PwName=-)
Jun 16 2026 03:34:05 Core_SW_02 %%01RM/4/RM_ADD_DEFAULTRT(l):CID=0x80717539;The default route is added. (AddrFamily=IPv4, InstanceID=_public_, ProcessID=1, ProtocolID=OSPF, SubProtocolID=O_ASE, ExitIf=Vlanif204, Nexthop=10.1.200.13, Neighbour=, Preference=150, Metric=1, IndirectID=16777357)
Jun 16 2026 03:34:02 Core_SW_02 %%01MSTP/4/MSTPLOG_PROPORT_STATE_DISCARDING(l):CID=0x80547543;The MSTP process's port has been set to discarding state. (ProcessID=0, InstanceID=0, PortID=43, IfIndex=55, PortName=Eth-Trunk3, PwName=-)
Jun 16 2026 03:34:02 Core_SW_02 %%01MSTP/4/PORT_STATE_DISCARDING(l):CID=0x80547543;The port has been set to discarding state. (InstanceID=0, PortIndex=55, IfIndex=55, PortName=Eth-Trunk3, PwName=-)
